location_id,state_ut,district,Disease,year,week,Cases,preci,LAI,Temp,Latitude,Longitude
Bihar_Lakhisarai_Acute Diarrhoeal Disease,Bihar,Lakhisarai,Acute Diarrhoeal Disease,2014,29,22,0.4590265376,7.0,302.23,25.1677029,86.05935924
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2011,39,118,0.8028566807,14.0,289.26,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2011,41,61,0.1263816755,18.5,301.52,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2012,32,18,1.146858848,6.0,281.44,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2012,39,71,1.067061481,19.0,289.0,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,22,17,0.2585846614,9.0,302.78000000000003,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,26,16,0.3493724776,9.0,306.04,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,27,15,2.133578023,7.0,303.11,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,34,27,0.9095147056,5.0,286.67,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,36,65,1.2652972185000002,11.0,300.36,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,38,25,0.7870770103,18.0,298.935,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,39,34,0.1493162649,22.0,302.75,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,41,18,0.4014975263,12.0,300.37333340000004,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,44,40,0.04831248193,12.0,300.168,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2013,46,99,0.37680501622999996,10.5,300.3856667,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2014,35,22,1.138553184,9.0,289.59000000000003,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2014,37,17,0.6258789936,21.0,293.22400000000005,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2015,37,11,0.7988266214,9.0,294.7733334,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2015,39,23,0.6543405703,17.0,301.265,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2016,28,21,0.7477971251,7.0,279.86,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2016,30,9,0.3638555373,7.0,300.49,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2017,14,21,0.0573375211,9.0,300.676,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2017,19,23,0.1139035332,9.0,303.3533334,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2017,34,10,0.6710073868,17.0,298.02,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2017,37,13,0.2068480881,20.0,301.28400000000005,26.350072,86.22914689
Bihar_Madhubani_Acute Diarrhoeal Disease,Bihar,Madhubani,Acute Diarrhoeal Disease,2018,39,15,0.7651931259,14.0,298.48,26.350072,86.22914689
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2012,41,18,0.281095429,15.0,302.08,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2013,30,19,0.3201293737,8.0,300.14,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2013,37,198,0.1044747224,9.0,302.496,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2014,29,39,0.5864205719,2.0,303.11,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2016,30,18,0.8803342974,9.0,302.44,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2016,35,49,0.3371341199,9.0,304.475,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2016,38,37,0.5049515931,9.0,300.615,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2016,41,87,1.081396618,15.0,300.44,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2017,41,10,0.580811162,15.0,299.58,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2018,34,16,0.3405304098,5.0,311.96,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2018,36,85,0.7517474068,9.0,300.29,25.22081165,86.51720367
Bihar_Munger_Acute Diarrhoeal Disease,Bihar,Munger,Acute Diarrhoeal Disease,2018,43,13,0.05951866274,15.0,302.256,25.22081165,86.51720367
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2010,24,74,0.3982292379,9.0,303.745,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2011,25,129,0.2191638826,8.0,303.74,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2015,38,60,0.13665448548,15.0,300.8855,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2016,44,40,0.5183521178,17.5,301.142,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2017,37,54,0.3825989235,17.0,300.19599999999997,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2017,38,15,0.2572989783,9.0,302.845,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2017,41,28,0.07857444966,14.0,302.116,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2018,41,4,0.3370672506,15.0,301.832,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2019,40,18,0.8718170144,12.0,301.73,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2019,41,6,3.29065111,12.0,299.68,26.1486581,85.34001282
Bihar_Muzaffarpur_Acute Diarrhoeal Disease,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,2019,42,10,0.3012631243,17.0,298.35,26.1486581,85.34001282
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2011,33,20,0.5153475642,9.0,303.11,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2011,38,17,0.5889640547,9.0,302.7333334,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2012,32,68,0.6751080155999999,7.0,295.57,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2012,33,52,0.7655007164500001,6.0,295.74,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2012,35,18,0.5738008226,9.0,302.96,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2014,33,15,0.1942736912,9.0,303.11,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2015,16,14,0.0001707363753,6.0,310.1766666,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2016,30,15,0.1943668356,8.0,303.11,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2016,31,27,0.489661381,9.0,303.11,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2016,32,29,0.54860568095,8.5,303.11,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2016,34,33,0.5191512962,5.0,303.11,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2018,50,65,3.61e-05,4.0,297.9133334,25.1364914,85.44365465
Bihar_Nalanda_Acute Diarrhoeal Disease,Bihar,Nalanda,Acute Diarrhoeal Disease,2019,34,33,1.644256935,9.0,303.11,25.1364914,85.44365465
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2011,32,131,0.9674448198,3.0,303.11,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2011,34,37,1.7097883265,8.0,302.77,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2011,41,22,0.09647800357,9.0,301.3833334,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2012,32,62,0.4867545838,9.0,299.68,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2014,15,60,0.0006062651784,6.0,313.89,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2014,34,30,0.6201659893,6.0,301.5,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2015,34,14,0.6466447404,7.0,303.6866666,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2016,31,20,0.3935562757,8.0,303.11,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2017,23,19,0.05368884382,5.0,314.95,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2017,34,39,0.5748522805,9.0,303.11,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2017,35,19,0.2711582617,13.0,303.6533334,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2017,36,23,0.50610773985,17.0,304.84000000000003,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2017,48,75,7.85e-05,5.0,299.95,24.818124,85.51855623
Bihar_Nawada_Acute Diarrhoeal Disease,Bihar,Nawada,Acute Diarrhoeal Disease,2018,40,10,1.048366398,4.0,299.78000000000003,24.818124,85.51855623
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2011,29,35,0.8308785022,11.0,296.54,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2011,34,75,1.444868732,10.0,303.11,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2012,34,27,0.7201562617,5.0,297.48,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2012,35,40,0.6373206407,9.0,301.78000000000003,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2013,24,35,0.06591552661,5.0,315.61,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2013,30,37,0.5918222799,7.0,311.26,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2015,37,26,0.18185861813,15.5,300.496,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2015,40,30,0.08490876954,9.0,304.7733334,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2016,26,13,0.5361010967,6.0,311.38,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2016,31,102,1.7799938540000002,6.0,306.345,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2016,36,45,0.61613593295,7.5,301.995,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2016,39,123,0.68319885435,12.0,301.6893333,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2016,40,50,0.8536487066,27.0,301.55333340000004,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2019,48,25,0.02749447843,16.0,298.18,24.6723487,83.92090397
Bihar_Rohtas_Acute Diarrhoeal Disease,Bihar,Rohtas,Acute Diarrhoeal Disease,2019,49,16,0.003215469871,9.0,300.6066666,24.6723487,83.92090397
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2011,25,70,0.6846782762,9.0,303.93,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2011,26,30,0.6846782762,9.0,303.93,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2011,38,55,2.228340938,9.0,300.82,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2012,23,25,1.857253676,9.0,302.18,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2012,35,25,0.9537911399,18.0,301.0,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2013,27,28,0.6091006196,9.0,302.565,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2013,40,12,0.7016887033,12.0,300.2866666,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2013,44,25,0.04831248193,12.0,300.168,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2014,34,51,0.8186835667,9.0,289.59000000000003,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2014,41,80,0.2116607778,23.0,301.23,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2015,34,15,1.235795682,9.0,295.5666666,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2015,36,17,0.4001810118,10.0,298.75,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2017,32,16,1.031599159,5.0,292.15000000000003,25.83264165,86.61489283
Bihar_Saharsa_Acute Diarrhoeal Disease,Bihar,Saharsa,Acute Diarrhoeal Disease,2019,41,8,0.2782386903,23.0,299.744,25.83264165,86.61489283
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2011,35,5,0.3910680314,17.0,302.31333340000003,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2012,26,6,0.01020976427,5.0,316.34000000000003,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2015,30,2,1.780779828,9.0,301.295,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2015,31,2,0.3373140435,9.0,305.5,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2015,32,16,0.3686312576,15.0,302.7,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2015,33,43,0.3686312576,15.0,302.7,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2015,39,3,0.04925346405,21.0,302.24666659999997,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2016,23,31,0.08376674357,9.0,309.1366666,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2016,24,40,0.08376674357,9.0,309.1366666,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2016,25,51,0.08376674357,9.0,309.1366666,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2017,25,3,0.008095585039,7.0,310.9866666,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2021,31,8,2.63598158,12.0,303.11,30.72984395,76.78414567
Chandigarh_Chandigarh_Cholera,Chandigarh,Chandigarh,Cholera,2021,37,11,2.63598158,12.0,303.11,30.72984395,76.78414567
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2013,36,438,0.9929871728,6.4,302.297,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2013,41,65,0.8500639424,21.0,300.4066666,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2016,20,34,0.08160874024,9.0,314.1566666,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2016,24,261,0.1394253944,10.0,313.11,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2016,25,101,0.1077907821,9.0,312.77,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2016,30,37,0.8242280517,9.0,298.86,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2016,33,69,1.039434868,9.0,299.04,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2016,42,32,0.3219874482,9.0,299.456,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2017,24,101,0.4626178821,13.0,309.4866666,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2017,30,72,3.372722278,4.0,303.11,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2018,12,72,0.08594004817,7.0,308.716,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2018,18,30,0.01524088485,9.0,313.1633334,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2019,28,65,0.9198799312,2.0,303.11,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2019,45,30,0.3509587684,18.0,299.36,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2020,36,206,0.5967599863,6.0,295.88,20.73218365,81.14335738
Chhattisgarh_Balod_Acute Diarrhoeal Disease,Chhattisgarh,Balod,Acute Diarrhoeal Disease,2022,24,8,0.09105455212,9.0,312.90000000000003,20.73218365,81.14335738
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2016,26,90,0.3418091336,4.0,312.18,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2016,29,89,1.2740506665666667,2.6666666666666665,303.11,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2017,21,28,0.0007461644227,4.0,319.84000000000003,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2017,32,28,0.37602886,6.0,304.04,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2018,17,81,0.01325096373,9.0,316.9666666,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2018,21,54,0.0527545689,4.0,312.228,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2018,22,103,0.02999619378,4.0,312.08,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2019,28,47,0.6796365607,1.0,303.11,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2019,30,47,0.3093195747,7.0,310.42400000000004,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2019,33,39,1.576523139,7.0,299.78000000000003,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2019,43,19,0.2915577522,20.0,301.24,21.6542,82.1739
Chhattisgarh_Balodabazar_Acute Diarrhoeal Disease,Chhattisgarh,Balodabazar,Acute Diarrhoeal Disease,2020,4,6,0.2264525665,9.0,298.4666666,21.6542,82.1739
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2015,27,22,0.7141596569,4.0,310.08,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2015,38,39,0.1292542445,21.0,302.5366666,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2016,21,165,0.02992796302,4.0,315.644,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2016,29,85,1.887600829,1.0,307.1,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2016,38,129,0.2311609925,12.0,301.7,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2016,39,45,0.7694012882,17.0,300.5866666,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2017,26,228,0.10720931794133333,4.0,319.80711113333336,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2017,32,59,0.6899436639,9.0,303.11,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2017,38,48,0.551561137,6.0,303.11,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2017,42,15,1.296176135,21.0,297.84000000000003,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2018,25,24,1.051271553,4.0,314.55,21.6783969,81.43047623
Chhattisgarh_Bemetara_Acute Diarrhoeal Disease,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,2018,38,107,0.01991349118,21.0,303.92,21.6783969,81.43047623
Chhattisgarh_Bilaspur_Acute Diarrhoeal Disease,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,2009,31,17,0.5489886799,2.0,315.74,21.98934025,82.10996499
Chhattisgarh_Bilaspur_Acute Diarrhoeal Disease,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,2011,31,46,0.6851938108,9.0,303.11,21.98934025,82.10996499
